id,location,date,avg_volume,status,predicted_avg_volume
368,Downtown,4/17/23,654,High,
1019,Downtown,4/17/23,654,High,
1749,Downtown,4/17/23,654,High,
2802,Downtown,4/17/23,654,High,
4345,Downtown,4/17/23,654,High,
675,Downtown,4/18/23,202,Normal,
1326,Downtown,4/18/23,202,Normal,
2191,Downtown,4/18/23,445,High,
3449,Downtown,4/18/23,445,High,
5258,Downtown,4/18/23,445,High,
617,Downtown,4/19/23,222,Normal,
1268,Downtown,4/19/23,222,Normal,
2112,Downtown,4/19/23,222,Normal,
3334,Downtown,4/19/23,222,Normal,
5096,Downtown,4/19/23,222,Normal,
1629,Downtown,4/20/23,575,High,
2631,Downtown,4/20/23,575,High,
4087,Downtown,4/20/23,575,High,
643,Downtown,4/21/23,254,Normal,
1294,Downtown,4/21/23,254,Normal,
2150,Downtown,4/21/23,254,Normal,
3393,Downtown,4/21/23,254,Normal,
5178,Downtown,4/21/23,254,Normal,
806,Downtown,4/22/23,562,High,
1457,Downtown,4/22/23,562,High,
2383,Downtown,4/22/23,634.5,High,
3744,Downtown,4/22/23,634.5,High,
5697,Downtown,4/22/23,634.5,High,
748,Downtown,4/23/23,432,High,
1399,Downtown,4/23/23,432,High,
2312,Downtown,4/23/23,432,High,
3635,Downtown,4/23/23,432,High,
5544,Downtown,4/23/23,432,High,
815,Downtown,4/25/23,780,High,
1466,Downtown,4/25/23,780,High,
2392,Downtown,4/25/23,503.5,High,
3759,Downtown,4/25/23,503.5,High,
5719,Downtown,4/25/23,503.5,High,
509,Downtown,4/26/23,256,Normal,
1160,Downtown,4/26/23,256,Normal,
1954,Downtown,4/26/23,256,Normal,
3103,Downtown,4/26/23,256,Normal,
4764,Downtown,4/26/23,256,Normal,
180,Downtown,4/29/23,394.5,High,
831,Downtown,4/29/23,394.5,High,
1484,Downtown,4/29/23,394.5,High,
2422,Downtown,4/29/23,394.5,High,
3795,Downtown,4/29/23,394.5,High,
481,Downtown,5/2/23,98,Normal,
1132,Downtown,5/2/23,98,Normal,
1916,Downtown,5/2/23,433,High,
3051,Downtown,5/2/23,433,High,
4692,Downtown,5/2/23,433,High,
255,Downtown,5/3/23,529,High,
906,Downtown,5/3/23,529,High,
1599,Downtown,5/3/23,529,High,
2588,Downtown,5/3/23,529,High,
4031,Downtown,5/3/23,529,High,
349,Downtown,5/5/23,612,High,
1000,Downtown,5/5/23,612,High,
1721,Downtown,5/5/23,612,High,
2765,Downtown,5/5/23,612,High,
4277,Downtown,5/5/23,612,High,
460,Downtown,5/6/23,476,High,
1111,Downtown,5/6/23,476,High,
1882,Downtown,5/6/23,256.333,Normal,
3000,Downtown,5/6/23,256.333,Normal,
4625,Downtown,5/6/23,256.333,Normal,
221,Downtown,5/7/23,281,Normal,
872,Downtown,5/7/23,281,Normal,
1541,Downtown,5/7/23,281,Normal,
2503,Downtown,5/7/23,281,Normal,
3913,Downtown,5/7/23,281,Normal,
801,Downtown,5/9/23,59,Normal,
1452,Downtown,5/9/23,59,Normal,
2376,Downtown,5/9/23,59,Normal,
3733,Downtown,5/9/23,59,Normal,
5681,Downtown,5/9/23,59,Normal,
429,Downtown,5/11/23,569,High,
1080,Downtown,5/11/23,569,High,
1833,Downtown,5/11/23,569,High,
2923,Downtown,5/11/23,569,High,
4514,Downtown,5/11/23,569,High,
1787,Downtown,5/14/23,108,Normal,
2852,Downtown,5/14/23,108,Normal,
4411,Downtown,5/14/23,108,Normal,
1590,Downtown,5/15/23,599,High,
2575,Downtown,5/15/23,599,High,
4012,Downtown,5/15/23,599,High,
786,Downtown,5/16/23,484,High,
1437,Downtown,5/16/23,484,High,
2359,Downtown,5/16/23,431.333,High,
3705,Downtown,5/16/23,431.333,High,
5632,Downtown,5/16/23,431.333,High,
2053,Downtown,5/18/23,294,Normal,
3245,Downtown,5/18/23,294,Normal,
4972,Downtown,5/18/23,294,Normal,
260,Downtown,5/19/23,700.5,High,
911,Downtown,5/19/23,700.5,High,
1605,Downtown,5/19/23,700.5,High,
2598,Downtown,5/19/23,700.5,High,
4048,Downtown,5/19/23,700.5,High,
689,Downtown,5/21/23,365.5,High,
1340,Downtown,5/21/23,365.5,High,
2210,Downtown,5/21/23,365.5,High,
3484,Downtown,5/21/23,365.5,High,
5309,Downtown,5/21/23,365.5,High,
315,Downtown,5/22/23,703.5,High,
966,Downtown,5/22/23,703.5,High,
1678,Downtown,5/22/23,703.5,High,
2698,Downtown,5/22/23,703.5,High,
4179,Downtown,5/22/23,703.5,High,
464,Downtown,5/24/23,529,High,
1115,Downtown,5/24/23,529,High,
1887,Downtown,5/24/23,635.5,High,
3006,Downtown,5/24/23,635.5,High,
4633,Downtown,5/24/23,635.5,High,
769,Downtown,5/25/23,117,Normal,
1420,Downtown,5/25/23,117,Normal,
2339,Downtown,5/25/23,146.5,Normal,
3675,Downtown,5/25/23,146.5,Normal,
5591,Downtown,5/25/23,146.5,Normal,
520,Downtown,5/26/23,454,High,
1171,Downtown,5/26/23,454,High,
1973,Downtown,5/26/23,454,High,
3134,Downtown,5/26/23,454,High,
4815,Downtown,5/26/23,454,High,
214,Downtown,5/28/23,366,High,
865,Downtown,5/28/23,366,High,
1532,Downtown,5/28/23,366,High,
2492,Downtown,5/28/23,366,High,
3900,Downtown,5/28/23,366,High,
2072,Downtown,5/29/23,185,Normal,
3275,Downtown,5/29/23,185,Normal,
5013,Downtown,5/29/23,185,Normal,
395,Downtown,5/30/23,191,Normal,
1046,Downtown,5/30/23,191,Normal,
1786,Downtown,5/30/23,293.667,Normal,
2851,Downtown,5/30/23,293.667,Normal,
4410,Downtown,5/30/23,293.667,Normal,
596,Downtown,5/31/23,626,High,
1247,Downtown,5/31/23,626,High,
2085,Downtown,5/31/23,627,High,
3293,Downtown,5/31/23,627,High,
5037,Downtown,5/31/23,627,High,
585,Downtown,6/3/23,680,High,
1236,Downtown,6/3/23,680,High,
2070,Downtown,6/3/23,572.5,High,
3273,Downtown,6/3/23,572.5,High,
5011,Downtown,6/3/23,572.5,High,
247,Downtown,6/5/23,321.667,High,
898,Downtown,6/5/23,321.667,High,
1586,Downtown,6/5/23,269.25,Normal,
2571,Downtown,6/5/23,269.25,Normal,
4008,Downtown,6/5/23,269.25,Normal,
200,Downtown,6/6/23,713,High,
851,Downtown,6/6/23,713,High,
1513,Downtown,6/6/23,713,High,
2464,Downtown,6/6/23,713,High,
3854,Downtown,6/6/23,713,High,
560,Downtown,6/7/23,285.5,Normal,
1211,Downtown,6/7/23,285.5,Normal,
2029,Downtown,6/7/23,285.5,Normal,
3215,Downtown,6/7/23,285.5,Normal,
4926,Downtown,6/7/23,285.5,Normal,
467,Downtown,6/9/23,92,Normal,
1118,Downtown,6/9/23,92,Normal,
1892,Downtown,6/9/23,92,Normal,
3015,Downtown,6/9/23,92,Normal,
4645,Downtown,6/9/23,92,Normal,
753,Downtown,6/12/23,454,High,
1404,Downtown,6/12/23,454,High,
2319,Downtown,6/12/23,454,High,
3648,Downtown,6/12/23,454,High,
5557,Downtown,6/12/23,454,High,
588,Downtown,6/14/23,204,Normal,
1239,Downtown,6/14/23,204,Normal,
2076,Downtown,6/14/23,218.5,Normal,
3282,Downtown,6/14/23,218.5,Normal,
5021,Downtown,6/14/23,218.5,Normal,
269,Downtown,6/15/23,568,High,
920,Downtown,6/15/23,568,High,
1617,Downtown,6/15/23,568,High,
2616,Downtown,6/15/23,568,High,
4067,Downtown,6/15/23,568,High,
313,Downtown,6/16/23,670.5,High,
964,Downtown,6/16/23,670.5,High,
1676,Downtown,6/16/23,670.5,High,
2696,Downtown,6/16/23,670.5,High,
4177,Downtown,6/16/23,670.5,High,
238,Downtown,6/17/23,523,High,
889,Downtown,6/17/23,523,High,
1568,Downtown,6/17/23,501,High,
2542,Downtown,6/17/23,501,High,
3971,Downtown,6/17/23,501,High,
639,Downtown,6/18/23,400.333,High,
1290,Downtown,6/18/23,400.333,High,
2144,Downtown,6/18/23,356.75,High,
3387,Downtown,6/18/23,356.75,High,
5168,Downtown,6/18/23,356.75,High,
444,Downtown,6/21/23,754.5,High,
1095,Downtown,6/21/23,754.5,High,
1859,Downtown,6/21/23,754.5,High,
2968,Downtown,6/21/23,754.5,High,
4581,Downtown,6/21/23,754.5,High,
809,Downtown,6/22/23,508,High,
1460,Downtown,6/22/23,508,High,
2386,Downtown,6/22/23,508,High,
3747,Downtown,6/22/23,508,High,
5700,Downtown,6/22/23,508,High,
257,Downtown,6/23/23,587,High,
908,Downtown,6/23/23,587,High,
1602,Downtown,6/23/23,587,High,
2595,Downtown,6/23/23,587,High,
4045,Downtown,6/23/23,587,High,
672,Downtown,6/24/23,290.5,Normal,
1323,Downtown,6/24/23,290.5,Normal,
2187,Downtown,6/24/23,290.5,Normal,
3442,Downtown,6/24/23,290.5,Normal,
5248,Downtown,6/24/23,290.5,Normal,
719,Downtown,6/25/23,509,High,
1370,Downtown,6/25/23,509,High,
2258,Downtown,6/25/23,356.667,High,
3549,Downtown,6/25/23,356.667,High,
5405,Downtown,6/25/23,356.667,High,
681,Downtown,6/27/23,225,Normal,
1332,Downtown,6/27/23,225,Normal,
2199,Downtown,6/27/23,225,Normal,
3469,Downtown,6/27/23,225,Normal,
5288,Downtown,6/27/23,225,Normal,
606,Downtown,6/28/23,319.5,High,
1257,Downtown,6/28/23,319.5,High,
2097,Downtown,6/28/23,319.5,High,
3307,Downtown,6/28/23,319.5,High,
5056,Downtown,6/28/23,319.5,High,
574,Downtown,6/30/23,242.5,Normal,
1225,Downtown,6/30/23,242.5,Normal,
2055,Downtown,6/30/23,242.5,Normal,
3249,Downtown,6/30/23,242.5,Normal,
4979,Downtown,6/30/23,242.5,Normal,
2269,Downtown,7/2/23,92,Normal,
3565,Downtown,7/2/23,92,Normal,
5430,Downtown,7/2/23,92,Normal,
1942,Downtown,7/5/23,451,High,
3087,Downtown,7/5/23,451,High,
4741,Downtown,7/5/23,451,High,
1860,Downtown,7/7/23,425,High,
2969,Downtown,7/7/23,425,High,
4582,Downtown,7/7/23,425,High,
2071,Downtown,7/16/23,153,Normal,
3274,Downtown,7/16/23,153,Normal,
5012,Downtown,7/16/23,153,Normal,
1529,Downtown,7/20/23,622,High,
2484,Downtown,7/20/23,622,High,
3888,Downtown,7/20/23,622,High,
2052,Downtown,7/22/23,761,High,
3244,Downtown,7/22/23,761,High,
4971,Downtown,7/22/23,761,High,
1496,Downtown,7/31/23,83,Normal,
2439,Downtown,7/31/23,83,Normal,
3817,Downtown,7/31/23,83,Normal,
1992,Downtown,8/7/23,412,High,
3161,Downtown,8/7/23,412,High,
4854,Downtown,8/7/23,412,High,
1494,Downtown,8/12/23,452,High,
2437,Downtown,8/12/23,452,High,
3815,Downtown,8/12/23,452,High,
1990,Downtown,8/20/23,516,High,
3159,Downtown,8/20/23,516,High,
4852,Downtown,8/20/23,516,High,
2009,Downtown,8/21/23,174,Normal,
3187,Downtown,8/21/23,174,Normal,
4883,Downtown,8/21/23,174,Normal,
1516,Downtown,8/22/23,460,High,
2467,Downtown,8/22/23,460,High,
3857,Downtown,8/22/23,460,High,
2240,Downtown,8/25/23,487,High,
3524,Downtown,8/25/23,487,High,
5369,Downtown,8/25/23,487,High,
2098,Downtown,8/31/23,444,High,
3308,Downtown,8/31/23,444,High,
5057,Downtown,8/31/23,444,High,
2350,Downtown,9/1/23,89,Normal,
3688,Downtown,9/1/23,89,Normal,
5608,Downtown,9/1/23,89,Normal,
1572,Downtown,9/3/23,101,Normal,
2546,Downtown,9/3/23,101,Normal,
3975,Downtown,9/3/23,101,Normal,
1606,Downtown,9/11/23,392,High,
2599,Downtown,9/11/23,392,High,
4049,Downtown,9/11/23,392,High,
2045,Downtown,9/12/23,254,Normal,
3236,Downtown,9/12/23,254,Normal,
4957,Downtown,9/12/23,254,Normal,
2335,Downtown,9/14/23,751,High,
3669,Downtown,9/14/23,751,High,
5583,Downtown,9/14/23,751,High,
1943,Downtown,9/23/23,338,High,
3088,Downtown,9/23/23,338,High,
4742,Downtown,9/23/23,338,High,
1752,Downtown,9/29/23,519,High,
2805,Downtown,9/29/23,519,High,
4348,Downtown,9/29/23,519,High,
1963,Downtown,10/1/23,87,Normal,
3116,Downtown,10/1/23,87,Normal,
4785,Downtown,10/1/23,87,Normal,
1925,Downtown,10/2/23,85,Normal,
3063,Downtown,10/2/23,85,Normal,
4705,Downtown,10/2/23,85,Normal,
1480,Downtown,10/3/23,702,High,
2414,Downtown,10/3/23,702,High,
3786,Downtown,10/3/23,702,High,
1865,Downtown,10/5/23,351,High,
2976,Downtown,10/5/23,351,High,
4591,Downtown,10/5/23,351,High,
2004,Downtown,10/8/23,623,High,
3178,Downtown,10/8/23,623,High,
4872,Downtown,10/8/23,623,High,
1772,Downtown,10/10/23,532,High,
2831,Downtown,10/10/23,532,High,
4381,Downtown,10/10/23,532,High,
2278,Downtown,10/14/23,172,Normal,
3586,Downtown,10/14/23,172,Normal,
5457,Downtown,10/14/23,172,Normal,
1746,Downtown,10/20/23,152,Normal,
2796,Downtown,10/20/23,152,Normal,
4334,Downtown,10/20/23,152,Normal,
1894,Downtown,10/24/23,431,High,
3017,Downtown,10/24/23,431,High,
4647,Downtown,10/24/23,431,High,
1724,Downtown,10/29/23,466,High,
2768,Downtown,10/29/23,466,High,
4280,Downtown,10/29/23,466,High,
2313,Downtown,11/14/23,485,High,
3636,Downtown,11/14/23,485,High,
5545,Downtown,11/14/23,485,High,
1895,Downtown,11/15/23,565,High,
3018,Downtown,11/15/23,565,High,
4648,Downtown,11/15/23,565,High,
2044,Downtown,11/20/23,506,High,
3235,Downtown,11/20/23,506,High,
4956,Downtown,11/20/23,506,High,
1639,Downtown,11/23/23,276,Normal,
2645,Downtown,11/23/23,276,Normal,
4106,Downtown,11/23/23,276,Normal,
2309,Downtown,12/11/23,316,High,
3632,Downtown,12/11/23,316,High,
5536,Downtown,12/11/23,316,High,
1745,Downtown,12/14/23,372,High,
2795,Downtown,12/14/23,372,High,
4333,Downtown,12/14/23,372,High,
1505,Downtown,12/18/23,102,Normal,
2451,Downtown,12/18/23,102,Normal,
3837,Downtown,12/18/23,102,Normal,
2211,Downtown,12/26/23,572,High,
3485,Downtown,12/26/23,572,High,
5310,Downtown,12/26/23,572,High,
1910,Downtown,12/27/23,439,High,
3044,Downtown,12/27/23,439,High,
4684,Downtown,12/27/23,439,High,
2292,Downtown,12/30/23,338,High,
3607,Downtown,12/30/23,338,High,
5497,Downtown,12/30/23,338,High,
2613,Downtown,1/2/25,637,High,
4063,Downtown,1/2/25,637,High,
2526,Downtown,1/3/25,166,Normal,
3941,Downtown,1/3/25,192.5,Normal,
5540,Downtown,1/4/25,180,Normal,
2548,Downtown,1/7/25,453,High,
3977,Downtown,1/7/25,509,High,
5423,Downtown,1/8/25,441,High,
3124,Downtown,1/11/25,475,High,
4800,Downtown,1/11/25,522,High,
3880,Downtown,1/12/25,590,High,
5255,Downtown,1/15/25,399,High,
3239,Downtown,1/20/25,294,Normal,
4960,Downtown,1/20/25,536.5,High,
2744,Downtown,1/21/25,275,Normal,
4245,Downtown,1/21/25,275,Normal,
5493,Downtown,1/22/25,289.5,Normal,
4837,Downtown,1/25/25,244,Normal,
3145,Downtown,1/26/25,484,High,
4831,Downtown,1/26/25,484,High,
3383,Downtown,1/27/25,733,High,
5162,Downtown,1/27/25,644.5,High,
4961,Downtown,1/29/25,624,High,
2457,Downtown,1/30/25,330,High,
3846,Downtown,1/30/25,330,High,
4579,Downtown,1/31/25,198,Normal,
4560,Downtown,2/3/25,295,Normal,
4586,Downtown,2/7/25,472,High,
3297,Downtown,2/8/25,405,High,
5041,Downtown,2/8/25,452,High,
3507,Downtown,2/11/25,760,High,
5343,Downtown,2/11/25,760,High,
3439,Downtown,2/15/25,607,High,
5243,Downtown,2/15/25,607,High,
2988,Downtown,2/16/25,190,Normal,
4606,Downtown,2/16/25,190,Normal,
3119,Downtown,2/18/25,215,Normal,
4788,Downtown,2/18/25,215,Normal,
2937,Downtown,2/21/25,547,High,
4532,Downtown,2/21/25,337.5,High,
3314,Downtown,2/24/25,391,High,
5069,Downtown,2/24/25,520.5,High,
3438,Downtown,2/26/25,278,Normal,
5242,Downtown,2/26/25,383.5,High,
5469,Downtown,2/28/25,212,Normal,
3828,Downtown,3/2/25,633,High,
2672,Downtown,3/3/25,173,Normal,
4144,Downtown,3/3/25,173,Normal,
4005,Downtown,3/4/25,76,Normal,
3420,Downtown,3/9/25,682,High,
5219,Downtown,3/9/25,682,High,
4397,Downtown,3/12/25,162,Normal,
5613,Downtown,3/13/25,233.5,Normal,
5094,Downtown,3/14/25,132,Normal,
3765,Downtown,3/16/25,254.5,Normal,
5725,Downtown,3/16/25,254.5,Normal,
3209,Downtown,3/17/25,349,High,
4915,Downtown,3/17/25,327.5,High,
4843,Downtown,3/18/25,495,High,
5568,Downtown,3/19/25,301,High,
3222,Downtown,3/20/25,310,High,
4933,Downtown,3/20/25,310,High,
3137,Downtown,3/21/25,161,Normal,
4818,Downtown,3/21/25,161,Normal,
5152,Downtown,3/22/25,482,High,
5182,Downtown,3/24/25,404,High,
2519,Downtown,3/25/25,788,High,
3932,Downtown,3/25/25,456.5,High,
5045,Downtown,3/26/25,387,High,
2855,Downtown,3/28/25,51,Normal,
4414,Downtown,3/28/25,51,Normal,
4365,Downtown,4/1/25,551,High,
3407,Downtown,4/4/25,517,High,
5200,Downtown,4/4/25,517,High,
5453,Downtown,4/6/25,197,Normal,
3650,Downtown,4/7/25,650,High,
5559,Downtown,4/7/25,650,High,
3611,Downtown,4/9/25,237.667,Normal,
5503,Downtown,4/9/25,260,Normal,
3697,Downtown,4/12/25,457.5,High,
5620,Downtown,4/12/25,457.5,High,
2939,Downtown,4/14/25,384.5,High,
4534,Downtown,4/14/25,500,High,
3144,Downtown,4/15/25,222,Normal,
4830,Downtown,4/15/25,222,Normal,
3316,Downtown,4/16/25,698,High,
5071,Downtown,4/16/25,698,High,
2936,Downtown,4/19/25,575,High,
4531,Downtown,4/19/25,347.5,High,
2945,Downtown,4/20/25,682,High,
4544,Downtown,4/20/25,643.333,High,
4421,Downtown,4/21/25,676,High,
3716,Downtown,4/22/25,461,High,
5649,Downtown,4/22/25,461,High,
3131,Downtown,4/25/25,163.5,Normal,
4809,Downtown,4/25/25,156.667,Normal,
3593,Downtown,4/26/25,146.5,Normal,
5468,Downtown,4/26/25,146.5,Normal,
4503,Downtown,4/27/25,471,High,
3702,Downtown,4/29/25,443,High,
5626,Downtown,4/29/25,443,High,
3468,Downtown,4/30/25,222,Normal,
5285,Downtown,4/30/25,222,Normal,
4305,Downtown,5/3/25,637,High,
5693,Downtown,5/5/25,495,High,
4349,Downtown,5/6/25,194,Normal,
4463,Downtown,5/8/25,317,High,
5637,Downtown,5/9/25,287,Normal,
4286,Downtown,5/10/25,562,High,
2719,Downtown,5/11/25,472.5,High,
4203,Downtown,5/11/25,472.5,High,
5143,Downtown,5/13/25,89,Normal,
3708,Downtown,5/14/25,787,High,
5635,Downtown,5/14/25,733.5,High,
4464,Downtown,5/16/25,400,High,
4642,Downtown,5/18/25,374,High,
3320,Downtown,5/19/25,792,High,
5077,Downtown,5/19/25,511.5,High,
3850,Downtown,5/20/25,736,High,
3898,Downtown,5/21/25,666,High,
3330,Downtown,5/23/25,65,Normal,
5089,Downtown,5/23/25,141,Normal,
4820,Downtown,5/25/25,393,High,
5541,Downtown,5/28/25,735,High,
3639,Downtown,5/29/25,508.5,High,
5548,Downtown,5/29/25,369.333,High,
4444,Downtown,5/31/25,309,High,
5101,Downtown,6/2/25,109,Normal,
4396,Downtown,6/3/25,291,Normal,
5203,Downtown,6/4/25,452.667,High,
3024,Downtown,6/5/25,572,High,
4657,Downtown,6/5/25,572,High,
2775,Downtown,6/7/25,653,High,
4291,Downtown,6/7/25,653,High,
4758,Downtown,6/8/25,595.5,High,
4651,Downtown,6/10/25,705,High,
2592,Downtown,6/14/25,496,High,
4035,Downtown,6/14/25,496,High,
3756,Downtown,6/15/25,644,High,
5712,Downtown,6/15/25,644,High,
5151,Downtown,6/16/25,326,High,
5,Downtown,6/18/25,344.333,High,
11,Downtown,6/18/25,260.304,Normal,
17,Downtown,6/18/25,266.944,Normal,
133,Downtown,6/18/25,266.944,Normal,
670,Downtown,6/18/25,266.944,Normal,
1321,Downtown,6/18/25,266.944,Normal,
2185,Downtown,6/18/25,266.944,Normal,
3440,Downtown,6/18/25,267.303,Normal,
5246,Downtown,6/18/25,267.303,Normal,
2525,Downtown,6/20/25,558,High,
3940,Downtown,6/20/25,558,High,
4803,Downtown,6/22/25,693,High,
5323,Downtown,6/24/25,359,High,
5473,Downtown,6/25/25,73,Normal,
2661,Downtown,6/27/25,142,Normal,
4128,Downtown,6/27/25,193,Normal,
3125,Downtown,6/28/25,221,Normal,
4801,Downtown,6/28/25,521.333,High,
5656,Downtown,6/30/25,187,Normal,
4214,Downtown,7/1/25,66,Normal,
2557,Downtown,7/2/25,585,High,
3990,Downtown,7/2/25,585,High,
2997,Downtown,7/3/25,68,Normal,
4618,Downtown,7/3/25,68,Normal,
4567,Downtown,7/4/25,391,High,
4895,Downtown,7/5/25,406.5,High,
2799,Downtown,7/6/25,63,Normal,
4337,Downtown,7/6/25,63,Normal,
3811,Downtown,7/7/25,120,Normal,
4160,Downtown,7/9/25,333,High,
5705,Downtown,7/11/25,354.5,High,
3588,Downtown,7/14/25,369,High,
5459,Downtown,7/14/25,369,High,
3582,Downtown,7/15/25,303,High,
5451,Downtown,7/15/25,303,High,
4910,Downtown,7/16/25,666,High,
2832,Downtown,7/18/25,312,High,
4382,Downtown,7/18/25,402.5,High,
5283,Downtown,7/21/25,353.5,High,
5005,Downtown,7/24/25,521,High,
4328,Downtown,7/26/25,463.5,High,
3862,Downtown,7/28/25,583,High,
5398,Downtown,7/29/25,616,High,
4597,Downtown,7/30/25,653,High,
5500,Downtown,8/1/25,334,High,
4677,Downtown,8/3/25,420,High,
2656,Downtown,8/4/25,78,Normal,
4120,Downtown,8/4/25,78,Normal,
3861,Downtown,8/8/25,347,High,
3718,Downtown,8/9/25,693,High,
5651,Downtown,8/9/25,693,High,
3165,Downtown,8/11/25,51,Normal,
4858,Downtown,8/11/25,51,Normal,
4934,Downtown,8/12/25,663,High,
4596,Downtown,8/16/25,748,High,
3110,Downtown,8/17/25,225,Normal,
4776,Downtown,8/17/25,225,Normal,
5095,Downtown,8/18/25,750,High,
4473,Downtown,8/21/25,681,High,
2730,Downtown,8/22/25,642,High,
4224,Downtown,8/22/25,642,High,
2425,Downtown,8/25/25,104,Normal,
3798,Downtown,8/25/25,104,Normal,
4431,Downtown,8/27/25,190,Normal,
5188,Downtown,8/30/25,423,High,
4016,Downtown,8/31/25,694,High,
5003,Downtown,9/2/25,585.5,High,
4619,Downtown,9/3/25,305.333,High,
4779,Downtown,9/4/25,508,High,
3182,Downtown,9/5/25,171,Normal,
4876,Downtown,9/5/25,186.5,Normal,
2693,Downtown,9/6/25,582.667,High,
4173,Downtown,9/6/25,582.667,High,
5114,Downtown,9/8/25,121,Normal,
3254,Downtown,9/11/25,126,Normal,
4984,Downtown,9/11/25,126,Normal,
5513,Downtown,9/12/25,223,Normal,
5332,Downtown,9/13/25,279,Normal,
4747,Downtown,9/15/25,354,High,
2874,Downtown,9/18/25,698,High,
4439,Downtown,9/18/25,535,High,
3885,Downtown,9/20/25,293,Normal,
2908,Downtown,9/21/25,436,High,
4490,Downtown,9/21/25,436,High,
5082,Downtown,9/22/25,460.5,High,
2986,Downtown,9/25/25,437,High,
4604,Downtown,9/25/25,381.5,High,
4923,Downtown,9/26/25,291,Normal,
2578,Downtown,9/28/25,712,High,
4015,Downtown,9/28/25,712,High,
3031,Downtown,9/30/25,59,Normal,
4666,Downtown,9/30/25,59,Normal,
5206,Downtown,10/1/25,431,High,
4951,Downtown,10/3/25,69,Normal,
3203,Downtown,10/4/25,385,High,
4907,Downtown,10/4/25,429,High,
4561,Downtown,10/5/25,709,High,
4520,Downtown,10/7/25,756,High,
4725,Downtown,10/15/25,460,High,
4454,Downtown,10/17/25,50,Normal,
4819,Downtown,10/18/25,675,High,
2487,Downtown,10/22/25,258,Normal,
3891,Downtown,10/22/25,258,Normal,
4678,Downtown,10/24/25,401,High,
3247,Downtown,10/25/25,619,High,
4974,Downtown,10/25/25,619,High,
4585,Downtown,10/26/25,310.5,High,
4406,Downtown,10/27/25,423.5,High,
3896,Downtown,10/28/25,696,High,
3354,Downtown,10/30/25,180,Normal,
5124,Downtown,10/30/25,180,Normal,
5505,Downtown,11/2/25,290,Normal,
4250,Downtown,11/5/25,610,High,
2749,Downtown,11/6/25,410,High,
4255,Downtown,11/6/25,283.5,Normal,
5324,Downtown,11/7/25,440,High,
3870,Downtown,11/9/25,760,High,
4794,Downtown,11/10/25,249,Normal,
2489,Downtown,11/11/25,358,High,
3893,Downtown,11/11/25,424,High,
4608,Downtown,11/12/25,382,High,
4802,Downtown,11/13/25,590,High,
2507,Downtown,11/16/25,355,High,
3917,Downtown,11/16/25,409.75,High,
4964,Downtown,11/21/25,590,High,
4446,Downtown,11/22/25,411,High,
5298,Downtown,11/23/25,574,High,
3628,Downtown,11/24/25,364,High,
5528,Downtown,11/24/25,545,High,
2555,Downtown,11/25/25,228,Normal,
3988,Downtown,11/25/25,513.5,High,
5072,Downtown,11/26/25,526.333,High,
3162,Downtown,11/27/25,231,Normal,
4855,Downtown,11/27/25,150,Normal,
3670,Downtown,11/28/25,126,Normal,
5584,Downtown,11/28/25,373.5,High,
4124,Downtown,11/30/25,346,High,
5363,Downtown,12/4/25,546.5,High,
4236,Downtown,12/6/25,272.5,Normal,
3942,Downtown,12/7/25,638,High,
2678,Downtown,12/8/25,730,High,
4153,Downtown,12/8/25,730,High,
3809,Downtown,12/9/25,236,Normal,
3748,Downtown,12/10/25,140,Normal,
5701,Downtown,12/10/25,140,Normal,
3679,Downtown,12/12/25,321,High,
5595,Downtown,12/12/25,321,High,
3425,Downtown,12/13/25,180,Normal,
5227,Downtown,12/13/25,180,Normal,
5181,Downtown,12/15/25,275,Normal,
4453,Downtown,12/16/25,586,High,
2490,Downtown,12/20/25,264,Normal,
3894,Downtown,12/20/25,264,Normal,
2827,Downtown,12/21/25,251,Normal,
4376,Downtown,12/21/25,178.5,Normal,
3082,Downtown,12/23/25,189,Normal,
4731,Downtown,12/23/25,398.5,High,
3832,Downtown,12/25/25,562,High,
5183,Downtown,12/26/25,764,High,
2854,Downtown,12/27/25,84,Normal,
4413,Downtown,12/27/25,84,Normal,
2433,Downtown,12/28/25,99,Normal,
3807,Downtown,12/28/25,103,Normal,
3840,Downtown,12/29/25,406,High,
3572,Downtown,12/30/25,329,High,
5437,Downtown,12/30/25,312.5,High,
3023,Downtown,12/31/25,800,High,
4656,Downtown,12/31/25,800,High,
,Downtown,1/1/26,,,398.81834924594585
,Downtown,1/2/26,,,369.7657030554883
,Downtown,1/3/26,,,441.2116743184341
,Downtown,1/4/26,,,358.57926741568855
,Downtown,1/5/26,,,406.8029194196849
,Downtown,1/6/26,,,396.4709811567312
,Downtown,1/7/26,,,396.3038247
69,Highway 101,1/1/23,378,High,
393,Highway 101,1/1/23,434.143,High,
1044,Highway 101,1/1/23,414.862,High,
1784,Highway 101,1/1/23,414.862,High,
2849,Highway 101,1/1/23,414.862,High,
4408,Highway 101,1/1/23,414.862,High,
134,Highway 101,1/2/23,370.833,High,
671,Highway 101,1/2/23,370.833,High,
1322,Highway 101,1/2/23,370.833,High,
2186,Highway 101,1/2/23,370.833,High,
3441,Highway 101,1/2/23,370.833,High,
5247,Highway 101,1/2/23,370.833,High,
122,Highway 101,1/3/23,506.833,High,
599,Highway 101,1/3/23,506.833,High,
1250,Highway 101,1/3/23,506.833,High,
